Time (s),Drone ID,X Position (m),Y Position (m),Z Position (m),Roll (deg),Pitch (deg),Yaw (deg),Motor Speed X (RPM),Motor Speed Y (RPM),Motor Speed Z (RPM),RMSE (m),X Position Actual (m),Y Position Actual (m),Z Position Actual (m)
6,9,21.8325721457494,-2.73922635271909,5,3.28429945486854,2.44843819008012,2.08872052158331,99.9080394761361,15.6404952226563,38.4619124369411,0.0723005022218429,21.9048726479712,-2.66692585049725,5.07230050222184
6,10,26.7556005363377,0.862863448687501,5,3.13986679595052,1.69746706695379,4.91526233234928,17.1121066356432,85.5522805845911,58.2986382747674,0.0723005022218429,26.8279010385595,0.935163950909344,5.07230050222184
7,1,31.1753396480825,6.56284635500876,5,1.25903061236156,4.53154075324866,2.11442844550042,53.0864280694126,77.8802241824093,51.8052108361104,0.0722017358197341,31.2475413839023,6.6350480908285,5.07220173581973
7,2,29.287544846231,12.4582921941671,5,1.4522033213849,4.39826862240952,0.471146694438673,65.4445707757066,42.3452918962738,94.3622624548388,0.0722017358197341,29.3597465820508,12.5304939299869,5.07220173581973
7,3,24.2657631961699,16.0615753734502,5,3.08545442196612,4.08880279685321,2.99261834378371,40.7619197041153,9.08232857874395,63.7709098072174,0.0722017358197341,24.3379649319897,16.1337771092699,5.07220173581973
7,4,18.19514385778,16.0247166781752,5,1.32640454905015,1.30363999527732,2.35462128179167,81.9981222781941,26.6471490779072,95.7693939841583,0.0722017358197341,18.2673455935997,16.0969184139949,5.07220173581973
7,5,13.2122519351305,12.444986544724,5,4.12188133344418,2.97178125332165,3.47974656650804,71.8358943205884,15.3656717591307,24.070703548016,0.0722017358197341,13.2844536709502,12.5171882805438,5.07220173581973
7,6,11.2755597042236,6.56161770320796,5,4.91331699860975,0.112562963701159,3.49943924964146,96.8649330231094,28.1005302533871,67.6122303863752,0.0722017358197341,11.3477614400434,6.63381943902769,5.07220173581973
7,7,13.1846065423681,0.751551133118503,5,3.65124396133799,2.12629660107067,3.19265379135919,53.1333906565674,44.0085139001721,28.9064571674477,0.0722017358197341,13.2568082781879,0.823752868938237,5.07220173581973
7,8,18.166511487707,-2.81418920170787,5,1.71938502057492,1.56359443410308,0.168019180332147,32.514568182056,52.7142741760652,67.1808165414215,0.0722017358197341,18.2387132235268,-2.74198746588814,5.07220173581973
7,9,24.3306475726653,-2.82383984199143,5,2.92034666639226,0.80742372155875,0.344030495590256,10.5629203329022,45.7424365687674,69.5140499551737,0.0722017358197341,24.402849308485,-2.7516381061717,5.07220173581973
7,10,29.2921617679594,0.793561378725268,5,0.538845076218715,0.893830933761841,1.59799867590248,61.0958658746201,87.5371598604185,6.79927684700106,0.0722017358197341,29.3643635037792,0.865763114545002,5.07220173581973
8,1,33.7069463519571,6.58247909334827,5,1.27395078298503,4.57995622065713,0.879372078417655,26.9061586686018,64.7617630172684,45.8725493648868,0.0721770231018547,33.779123375059,6.65465611645012,5.07217702310185
8,2,31.8081339229061,12.4691282743898,5,1.12020015412109,0.00575528564553618,3.60879016695551,76.5500016621438,67.9016754093202,66.1944751905652,0.0721770231018547,31.880310946008,12.5413052974917,5.07217702310185
8,3,26.7972430978756,16.0871261840447,5,3.33916363506858,2.31224579621164,2.3674299648266,18.8661976791491,63.5786710514084,77.028551480366,0.0721770231018547,26.8694201209774,16.1593032071466,5.07217702310185
8,4,20.6717634849311,16.0686968364072,5,4.22196078263602,2.12174519907688,0.763606002191159,28.7498173066131,94.5174113109401,35.0218013441105,0.0721770231018547,20.743940508033,16.1408738595091,5.07217702310185
8,5,15.6803175236064,12.4624754496683,5,1.72231205650521,2.30458183014482,1.70562303524555,9.11134636865349,20.8934922426023,66.2009598359135,0.0721770231018547,15.7524945467082,12.5346524727701,5.07217702310185
8,6,13.7570563800277,6.58186476744786,5,3.90259826365679,3.85079864304305,3.03694606884174,57.6209380663007,70.9281702710545,41.6158589969796,0.0721770231018547,13.8292334031295,6.65404179054972,5.07217702310185
8,7,15.6664948272252,0.73790522094077,5,3.376660328735,1.61235903593389,0.958726277308989,68.3363243294653,23.6230576993797,84.1929152691309,0.0721770231018547,15.7386718503271,0.810082244042625,5.07217702310185
8,8,20.6574472998946,-2.86132126648582,5,0.0335765715923875,3.92369647380371,3.69213419988471,54.6593114590323,11.9396247797306,83.2916819075216,0.0721770231018547,20.7296243229965,-2.78914424338397,5.07217702310185
8,9,26.8296852861233,-2.8661465866276,5,3.01085243790898,2.35678576855306,1.21424799159085,42.5728841871188,60.7303940685635,25.6440992229147,0.0721770231018547,26.9018623092251,-2.79396956352575,5.07217702310185
8,10,31.8104423837703,0.75891034374415,5,1.93385597260492,0.17881366634559,4.58712171024691,64.4442781431336,45.0137696965896,61.3460736812875,0.0721770231018547,31.8826194068722,0.831087366846005,5.07217702310185
9,1,36.2227497038945,6.59229546251802,5,2.91124582263614,2.72358055263381,2.02289997928813,69.6266337082995,34.7712671277525,73.6340074301202,0.0721708436001784,36.2949205474946,6.66446630611819,5.07217084360018
9,2,34.3184284612437,12.4745463145012,5,2.70369668562205,3.23655740146564,2.24186456033248,9.38200267748656,14.9997253831683,39.4707475278763,0.0721708436001784,34.3905993048439,12.5467171581013,5.07217084360018
9,3,29.3129830487284,16.099901589342,5,4.34970516179004,2.7194296699982,1.82908088419086,52.5404403859336,58.6092067231462,68.3415866967978,0.0721708436001784,29.3851538923286,16.1720724329422,5.07217084360018
9,4,23.1600732985067,16.0906869155233,5,1.32389513237815,3.60523310289906,3.81752320424407,53.0344218392863,26.2145317727807,70.4047430334266,0.0721708436001784,23.2322441421069,16.1628577591234,5.07217084360018
9,5,18.1643503178443,12.4712199021404,5,1.5903703774053,2.61247652888551,3.13948189807084,86.1139811393332,4.44540922782385,44.2305413383371,0.0721708436001784,18.2365211614445,12.5433907457406,5.07217084360018
9,6,16.2478047179297,6.59198829956781,5,0.596072705270956,4.96852312060426,3.85990192777123,48.4853333552102,75.4933267231179,1.95776235533187,0.0721708436001784,16.3199755615299,6.66415914316799,5.07217084360018
9,7,18.1574389696537,0.731082264851903,5,4.6991473517246,1.09338316199817,4.6642678513941,39.3456361215266,24.2785357820962,33.0857880214071,0.0721708436001784,18.2296098132539,0.803253108452082,5.07217084360018
9,8,23.1529152059885,-2.88488729887479,5,3.22775937486262,0.528991366251141,4.86370427001507,67.1431139674026,44.2402313001943,42.4309496833137,0.0721708436001784,23.2250860495886,-2.81271645527462,5.07217084360018
9,9,29.3292041428522,-2.88729995894569,5,2.39731612474444,0.548487322615971,0.960141747138875,74.1257943454206,68.7796085120107,27.0270423432065,0.0721708436001784,29.4013749864524,-2.81512911534551,5.07217084360018
9,10,34.3195826916758,0.741584826253592,5,3.19658480520054,0.317956854875528,0.694371014145777,52.0052467390387,35.9228210401861,19.7053798095456,0.0721708436001784,34.391753535276,0.81375566985377,5.07217084360018
10,1,38.7306513798631,6.59720364710289,5,4.10860592480655,3.95203608983457,2.57211728252852,53.4064127370726,85.0712674289007,61.2566469483999,0.0721692986420842,38.8028206785052,6.66937294574497,5.07216929864208
10,2,36.8235757304124,12.4772553345568,5,2.14960704691633,4.74651955924898,4.42140511563478,8.9950678770581,56.0559527354885,98.9950205708831,0.0721692986420842,36.8957450290545,12.5494246331989,5.07216929864208
10,3,31.8208530241548,16.1062892919907,5,4.43885477128177,1.63782717037603,2.94013027654249,11.1705744193203,92.9608866756663,52.7680069338442,0.0721692986420842,31.8930223227969,16.1784585906327,5.07216929864208
10,4,25.6542282052945,16.1016819550813,5,1.95591497730582,3.3563218522587,0.773761743280224,13.6292548938299,69.6667200555228,47.9523385210219,0.0721692986420842,25.7263975039366,16.1738512537234,5.07216929864208
10,5,20.6563667149633,12.4755921283764,5,3.84557193694148,2.19322491293478,0.99931411428726,67.8652304800188,58.279096517584,80.1347605521952,0.0721692986420842,20.7285360136054,12.5477614270185,5.07216929864208
10,6,18.7431788868807,6.59705006562779,5,1.98395758506808,4.16750297794488,2.03477418569453,49.5177019089661,81.5397211477421,22.7842935706042,0.0721692986420842,18.8153481855228,6.66921936426987,5.07216929864208
10,7,20.652911040868,0.727670786807469,5,4.04257047943673,3.84427126214807,3.74352859107846,18.971040601758,87.9013904597178,49.809429119639,0.0721692986420842,20.7250803395101,0.799840085449553,5.07216929864208
10,8,25.6506491590354,-2.89667031506928,5,3.77538549503542,0.836267727473609,4.12791907893078,49.5005824990221,98.8911616079589,90.0852488532005,0.0721692986420842,25.7228184576775,-2.8245010164272,5.07216929864208
10,9,31.8289635712167,-2.89787664510473,5,1.88697772417551,4.30990239351036,3.94981514972265,14.7608221976689,0.0522375356944771,57.4661219130188,0.0721692986420842,31.9011328698588,-2.82570734646264,5.07216929864208
10,10,36.8241528456285,0.732922067508311,5,1.08009457980697,4.94936076815752,1.59262122699496,5.49741469061882,86.5438591013025,84.5178185054037,0.0721692986420842,36.8963221442706,0.805091366150396,5.07216929864208
11,1,38.7346022178474,9.09965773939533,5,3.69320145997701,3.84514542667948,2.76145670769387,14.651491061489,12.393227759807,94.7933121293169,0.072168912397393,38.8067711302448,9.17182665179272,5.07216891239739
11,2,36.8261493649968,14.9786098445847,5,2.92993517913238,2.90723243937699,3.14941692532211,18.9072174472614,49.0357293468018,8.20712070977259,0.072168912397393,36.8983182773942,15.0507787569821,5.07216891239739
11,3,31.824788011868,18.609483143315,5,1.23367262992987,4.64156531157094,0.159955078812835,4.26524109111434,85.2998155340816,10.5709426581721,0.072168912397393,31.8969569242654,18.6816520557124,5.07216891239739
11,4,25.6513056586884,18.6071794748603,5,3.33208108659734,2.90045182879221,3.0735670955857,63.5197916859882,87.3927405861733,14.2041121903998,0.072168912397393,25.7234745710858,18.6793483872577,5.07216891239739
11,5,20.6523749135228,14.9777782414945,5,0.417414068013113,0.0849146916863064,1.81205731136526,28.186685588043,27.0294332292698,16.6460440876421,0.072168912397393,20.7245438259202,15.0499471538919,5.07216891239739
11,6,18.7408659713562,9.09958094865778,5,3.12979892585792,0.604297855492791,0.247662895210306,53.859667804534,20.8461358751314,62.0958643935308,0.072168912397393,18.8130348837536,9.17174986105517,5.07216891239739
11,7,20.6506470764751,3.22596504778525,5,3.30472278973671,4.31355359349835,2.44784994588661,69.5163039444332,56.4979570738201,57.3709764841198,0.072168912397393,20.7228159888725,3.29813396018265,5.07216891239739
11,8,25.6495161355588,-0.402561823166525,5,3.64875927658611,2.42148255606051,0.962551980310374,49.9116013482589,64.0311825162758,5.20778902858696,0.072168912397393,25.7216850479562,-0.330392910769132,5.07216891239739
11,9,31.828843285399,-0.403164988184249,5,4.45376058162661,4.22427837288132,0.615418737729726,53.5801055751113,41.7028951642886,93.120138460825,0.072168912397393,31.9010121977964,-0.330996075786856,5.07216891239739
11,10,36.8264379226049,3.22859068813567,5,4.91151611441803,1.04702542010467,1.0274708545384,44.5183165296042,20.5975515532243,72.8661681678271,0.072168912397393,36.8986068350022,3.30075960053307,5.07216891239739
12,1,38.7365776368396,11.6008847855415,5,3.68920826898795,0.669656254939856,2.79516272494348,98.8417928784981,17.8116953886766,91.2132474239623,0.0721688158358972,38.8087464526755,11.6730536013774,5.0721688158359
12,2,36.827436182289,17.4792870995986,5,0.317022503464091,0.154447743724758,4.27049974636722,53.9982099037929,35.963491348208,10.4011574779379,0.0721688158358972,36.8996049981249,17.5514559154345,5.0721688158359
12,3,31.8267555057246,21.1110800689771,5,4.30220281519116,4.69570853034774,1.73939597163631,70.6917419322763,5.67046890682912,74.5546073701717,0.0721688158358972,31.8989243215605,21.183248884813,5.0721688158359
12,4,25.6498443853853,21.1099282347498,5,4.67202559480607,1.50653032293196,2.23013324027551,99.9491620097705,52.1885673661279,73.6267455596639,0.0721688158358972,25.7220132012212,21.1820970505857,5.0721688158359
12,5,20.6503790128025,17.4788712980535,5,4.92199156120486,1.47766917237678,0.271197422205648,28.7849344815137,33.5848974676925,56.1861425281637,0.0721688158358972,20.7225478286384,17.5510401138894,5.0721688158359
12,6,18.739709513594,11.6008463901728,5,4.29469408341933,1.66468140918088,0.885537668945546,41.4522538893108,17.5669029675661,18.4194097515526,0.0721688158358972,18.8118783294299,11.6730152060087,5.0721688158359
12,7,20.6495150942787,5.72511217827414,5,3.92779494632515,2.33534093514426,3.31404030980487,46.4839941625137,20.8946673993135,59.7211350337855,0.0721688158358972,20.7216839101146,5.79728099411004,5.0721688158359
12,8,25.6489496238205,2.09449242278485,5,2.56688709293787,3.24099203233079,1.65414497601652,76.3957078491957,90.5153559004464,29.9936990089789,0.0721688158358972,25.7211184396564,2.16666123862075,5.0721688158359
12,9,31.8287831424901,2.09419084027599,5,0.888012302529325,0.126140907465181,4.4924306891715,81.8204038907671,67.5391177336247,13.4122932828682,0.0721688158358972,31.900951958326,2.16635965611189,5.0721688158359
12,10,36.827580461093,5.72642499844935,5,1.99294748367922,4.21103306209667,0.590775992233553,10.0221540195492,46.8468199903997,21.2601533358843,0.0721688158358972,36.8997492769289,5.79859381428525,5.0721688158359
13,1,38.7375653463357,14.1014983086147,5,4.47470837720407,2.28028833421871,3.15534999606797,74.6313427703679,69.2531986386519,54.9540107015198,0.072168791695503,38.8097341380312,14.1736671003102,5.0721687916955
13,2,36.8280795909351,19.9796257271055,5,0.357264063935223,0.508346968123776,0.449458253880459,1.03366183433964,55.6669834964013,48.5229408584959,0.072168791695503,36.9002483826306,20.051794518801,5.0721687916955
13,3,31.8277392526529,23.6118785318082,5,1.2124327946836,4.97694863827546,0.404312115651568,4.84473392532221,39.6520792581593,89.0475679184438,0.072168791695503,31.8999080443484,23.6840473235037,5.0721687916955
13,4,25.6491137487338,23.6113026146946,5,0.268771961043569,1.6604641672625,3.88620268274472,66.7916121573624,6.15906670539647,79.8960278812879,0.072168791695503,25.7212825404293,23.6834714063901,5.0721687916955
13,5,20.6493810624424,19.979417826333,5,2.20861028532212,1.48673407943961,4.52567372111785,60.346798383077,78.0175531491174,73.434108369597,0.072168791695503,20.7215498541379,20.0515866180285,5.0721687916955
13,6,18.7391312847129,14.1014791109303,5,0.0664160023362625,0.310226106598163,2.668859758835,52.6102465795561,33.7583864052045,5.13318861123711,0.072168791695503,18.8113000764084,14.1736479026258,5.0721687916955
13,7,20.6489491031805,8.22468574351859,5,4.48595675486786,1.49121985943882,0.545771060212293,72.9709448223228,60.7865907262946,7.28852990989761,0.072168791695503,20.721117894876,8.29685453521409,5.0721687916955
13,8,25.6486663679514,4.59301954576054,5,0.98329095683816,0.231756324490904,4.12904428927799,70.7253485315422,74.1254049502218,8.85274596747204,0.072168791695503,25.7208351596469,4.66518833745605,5.0721687916955
13,9,31.8287530710357,4.59286875450611,5,0.466852583775465,2.52714071228851,1.69048859401086,78.1377051799277,10.48132419735,79.8350864113952,0.072168791695503,31.9009218627312,4.66503754620161,5.0721687916955
13,10,36.8281517303371,8.22534215360619,5,1.5368344979396,3.80712943345057,1.46986526513242,28.7976975614171,12.7888379782995,94.3008139570703,0.072168791695503,36.9003205220326,8.2975109453017,5.0721687916955
14,1,38.7380592010837,16.6018050701512,5,3.41857786204179,3.70016163993889,3.94681971820953,48.448037239818,11.2283962156027,10.9755050723052,0.0721687856604033,38.8102279867441,16.6739738558116,5.0721687856604
14,2,36.8284012952582,22.479795040859,5,0.660414778567814,1.17413457373952,1.83826459218938,15.1845525116267,78.4427890743913,93.3759848385332,0.0721687856604033,36.9005700809186,22.5519638265194,5.0721687856604
14,3,31.8282311261171,26.1122777632238,5,3.61362269828383,3.67478770848026,1.03013929752597,78.1931966588002,29.1570317906931,18.7460806421686,0.0721687856604033,31.9003999117775,26.1844465488842,5.0721687856604
14,4,25.648748430408,26.1119898046669,5,0.551767403211743,4.85299262543307,0.433332736977661,10.0606322362422,60.3533438750887,26.6178838907639,0.0721687856604033,25.7209172160684,26.1841585903273,5.0721687856604
14,5,20.6488820872623,22.4796910904727,5,0.587464260759165,4.33465145875958,3.85966958549554,29.4066333758628,96.4422667215901,79.7830260211597,0.0721687856604033,20.7210508729227,22.5518598761332,5.0721687856604
14,6,18.7388421702723,16.601795471309,5,3.20358961482963,0.431172649317482,1.0283726073238,23.7373019705579,43.2484993970361,48.7603775433924,0.0721687856604033,18.8110109559327,16.6739642569694,5.0721687856604
14,7,20.6486661076314,10.7244725261408,5,1.64407107378401,1.83218308159599,1.94135815523901,53.0872257027928,69.475219461794,76.8958264058869,0.0721687856604033,20.7208348932918,10.7966413118012,5.0721687856604
14,8,25.6485247400168,7.09228310724839,5,3.26906011297887,1.84599402165009,2.75889265978614,9.14987313394122,75.8099275289454,39.6006745217875,0.0721687856604033,25.7206935256772,7.16445189290879,5.0721687856604
14,9,31.8287380353084,7.09220771162117,5,3.7456573155176,3.42514236330805,1.1447662601155,40.5315419880591,43.2642326147101,27.2938794123691,0.0721687856604033,31.9009068209688,7.16437649728157,5.0721687856604
14,10,36.8284373649592,10.7248007311846,5,2.91592865727438,2.98970817691945,3.20970310199594,10.4846247115757,65.5498039803537,3.7234634070328,0.0721687856604033,36.9006061506196,10.796969516845,5.0721687856604
15,1,38.7383061284577,19.1019584509195,5,3.36647457054327,0.461761693596008,0.492970463554989,55.5737942719387,98.7934734952495,15.4369805479272,0.0721687841516283,38.8104749126094,19.1741272350711,5.07216878415163
15,2,36.8285621474197,24.9798796977358,5,2.14782229625927,0.0391014678466745,0.710136242159642,18.4433667757653,17.0432023056883,38.1345204444472,0.0721687841516283,36.9007309315713,25.0520484818874,5.07216878415163
15,3,31.8284770628491,28.6124773789315,5,2.25869617452368,2.11554692582083,0.841256492457639,21.2030842532321,25.7792250572013,16.1133971849361,0.0721687841516283,31.9006458470008,28.6846461630832,5.07216878415163
15,4,25.6485657712452,28.6123333996531,5,3.04928584645108,3.27786587468957,0.981244611284777,7.73468081126768,39.6799318633144,75.8112431327419,0.0721687841516283,25.7207345553968,28.6845021838047,5.07216878415163
15,5,20.6486325996723,24.9798277225426,5,0.297016484291386,3.61461262346012,1.58739887574718,91.3800410779568,7.3994769576938,87.1111121915389,0.0721687841516283,20.7208013838239,25.0519965066943,5.07216878415163
15,6,18.738697613052,19.1019536514984,5,1.57905719169433,2.65604646791219,1.58214499573145,70.6715217696931,68.4096066962009,35.0776744885893,0.0721687841516283,18.8108663972037,19.17412243565,5.07216878415163
15,7,20.6485246098568,13.2243659174519,5,3.86361065431467,0.544089691365227,1.0878165471141,55.7788966754876,40.2388332696162,68.5535708747537,0.0721687841516283,20.7206933940085,13.2965347016036,5.07216878415163
15,8,25.6484539260496,9.59191488799231,5,3.48216494503047,3.15883186764244,1.25520923007868,31.3428989936591,98.2835201393951,29.414863376785,0.0721687841516283,25.7206227102012,9.66408367214394,5.07216878415163
15,9,31.8287305174448,9.5918771901787,5,0.6266609055459,0.632499326646515,4.46461202642988,16.6203562902151,40.2183985222485,53.0629303856886,0.0721687841516283,31.9008993015965,9.66404597433033,5.07216878415163
15,10,36.8285801822702,13.2245300199738,5,0.650757251947118,0.671516521567873,3.51611612278146,62.2497259279895,62.0671947199578,83.2423386285184,0.0721687841516283,36.9007489664218,13.2966988041255,5.07216878415163
16,1,38.7384295921447,21.6020351413036,5,2.9874509593629,0.624363793599064,3.79663691565548,16.3569909784993,80.9203851293793,2.05357746581846,0.0721687837744345,38.8105983759192,21.6742039250781,5.07216878377443
16,2,36.8286425735005,27.4799220261741,5,1.67655665352623,0.12217008025187,3.70324032489307,66.5987216411111,74.8618871776197,92.3675612620407,0.0721687837744345,36.9008113572749,27.5520908099486,5.07216878377443
16,3,31.8286000312152,31.1125771867854,5,1.49612511666553,1.45092632565364,3.71844170743663,89.4389375354243,12.0187017987081,65.3699889008253,0.0721687837744345,31.9007688149896,31.1847459705599,5.07216878377443
16,4,25.6484744416637,31.1125051971462,5,2.26296270784662,1.58760291449613,0.529602083663827,51.655820835127,52.5045164762609,93.2613572048564,0.0721687837744345,25.7206432254381,31.1846739809206,5.07216878377443
16,5,20.6485078558773,27.4798960385776,5,2.11322826610231,3.26845066983238,3.40780215235158,70.2702306950475,32.5833628763249,16.3512368527526,0.0721687837744345,20.7206766396517,27.552064822352,5.07216878377443
16,6,18.7386253344419,21.6020327415931,5,1.79803158986118,4.78467962035342,2.3163028929686,15.35903766194,54.6449439903068,92.1097255892197,0.0721687837744345,18.8107941182163,21.6742015253675,5.07216878377443
16,7,20.6484538609695,15.7243126131075,5,2.79159599934649,4.6786543639244,1.06081602627467,95.3457069886248,39.8880752383199,79.4657885388753,0.0721687837744345,20.720622644744,15.7964813968819,5.07216878377443
16,8,25.6484185190659,12.0917307783643,5,3.7127268285097,2.28943166927183,0.492593688440542,54.0884081241476,41.5093386613047,57.7394196706649,0.0721687837744345,25.7205873028403,12.1638995621387,5.07216878377443
16,9,31.828726758513,12.0917119294575,5,2.12167391812845,1.20239198416042,4.11787236963919,67.9733898210467,18.0737760254794,44.0035595760254,0.0721687837744345,31.9008955422875,12.1638807132319,5.07216878377443
16,10,36.8286515909257,15.7243946643684,5,2.14677894288103,3.81948972143239,0.875048686910398,3.65630180484529,25.5386740488051,25.7613736712438,0.0721687837744345,36.9008203747001,15.7965634481429,5.07216878377443
17,1,38.7384913239882,24.1020734864957,5,3.75973196933725,1.58713931827925,3.15594367134506,18.4100289427511,22.3770404697041,62.7346502443467,0.072168783680136,38.8106601076684,24.1742422701758,5.07216878368014
17,2,36.8286827865408,29.9799431903933,5,1.14334741052751,4.07269886450326,1.77536825939425,72.5775267469453,37.3563807642645,2.16498146303065,0.072168783680136,36.900851570221,30.0521119740735,5.07216878368014
17,3,31.8286615153982,33.6126270907124,5,0.320935436959493,3.94536757469479,4.98501635803324,37.0362686515198,8.75003495765857,91.0569988523029,0.072168783680136,31.9008302990783,33.6847958743925,5.07216878368014
17,4,25.648428776873,33.6125910958928,5,3.83664755388287,4.26131945171923,1.12085749491564,84.1560087468206,64.0116548246715,80.0558656278811,0.072168783680136,25.7205975605531,33.6847598795729,5.07216878368014
17,5,20.6484454839798,29.979930196595,5,3.35601092678268,2.52818308785878,3.26225536484307,73.4229691193313,18.0616887753108,74.5847484342721,0.072168783680136,20.7206142676599,30.0520989802752,5.07216878368014
17,6,18.7385891951368,24.1020722866404,5,3.5760625739292,3.17830694430688,3.0249532095413,57.1025872824379,4.50511074735742,81.3112813610761,0.072168783680136,18.810757978817,24.1742410703206,5.07216878368014
17,7,20.6484184865259,18.2242859609353,5,3.21030414216926,4.75447207689068,1.93622715741567,17.6855057625303,72.3173479183095,38.3306318625529,0.072168783680136,20.720587270206,18.2964547446154,5.07216878368014
17,8,25.6484008155741,14.5916387235503,5,2.09524146812442,2.21982077509405,0.71093579645252,95.7384022595723,34.743764558179,61.7279232316449,0.072168783680136,25.7205695992542,14.6638075072304,5.07216878368014
17,9,31.8287248790471,14.5916292990969,5,1.95381041102087,0.30009409889738,0.125674928551016,26.532203619292,66.0616824502904,57.5494859702814,0.072168783680136,31.9008936627273,14.663798082777,5.07216878368014
17,10,36.8286872952535,18.2243269865657,5,4.08070051437661,4.33374948499659,2.10556126882621,92.4580895239601,38.3868601071971,53.0051704765016,0.072168783680136,36.9008560789336,18.2964957702459,5.07216878368014
18,1,38.73852218991,26.6020926590917,5,1.37534877910968,4.9457245485017,0.689344962062791,94.5579189035263,41.1593513407535,35.4534304956922,0.0721687836565615,38.8106909735666,26.6742614427483,5.07216878365656
18,2,36.828702893061,32.4799537725029,5,1.24314479830985,0.334731291988751,1.08900796856062,67.6644678433539,60.2638218036397,97.1258815183406,0.0721687836565615,36.9008716767176,32.5521225561595,5.07216878365656
18,3,31.8286922574897,36.1126520426758,5,2.25819385225986,4.69699180942267,0.910705379452169,98.8302262313286,75.0520055923736,34.644876130036,0.0721687836565615,31.9008610411463,36.1848208263324,5.07216878365656
18,4,25.6484059444776,36.112634045266,5,1.13856413013274,0.0908876681834786,0.209099319864772,76.6831387216594,58.3533174261959,88.6543861760306,0.0721687836565615,25.7205747281342,36.1848028289226,5.07216878365656
18,5,20.648414298031,32.4799472756038,5,4.02224791806535,3.41919306873178,0.534708292751035,33.6699264391476,55.1792514935968,45.4694864991908,0.0721687836565615,20.7205830816876,32.5521160592603,5.07216878365656
18,6,18.7385711254843,26.6020920591641,5,4.93052120947985,3.91868240041609,3.08221742542843,66.2381860399481,58.3570618757714,41.3427289020815,0.0721687836565615,18.8107399091408,26.6742608428207,5.07216878365656
18,7,20.6484007993041,20.7242726348492,5,0.14995975134695,2.67068783941364,4.69830505080533,24.4165286790279,51.1819919958475,21.77320683573,0.0721687836565615,20.7205695829607,20.7964414185057,5.07216878365656
18,8,25.6483919638282,17.0915926961432,5,2.67832095333619,4.42679725465571,1.77227865483664,29.5507250831597,8.25927269986994,12.5654587362626,0.0721687836565615,25.7205607474847,17.1637614797998,5.07216878365656
18,9,31.8287239393142,17.0915879839165,5,0.435386099504462,4.4950244945307,2.05314545029757,68.0178371230502,71.957013485949,30.8914593566815,0.0721687836565615,31.9008927229707,17.1637567675731,5.07216878365656
18,10,36.8287051474173,20.7242931476644,5,4.01045720277902,3.12968813040248,4.92174708492226,52.7846830418798,99.6156111296869,72.6104431664832,0.0721687836565615,36.9008739310739,20.7964619313209,5.07216878365656
19,1,38.7385376228709,29.1021022453898,5,3.91436036489562,1.12138535332257,0.539444525421818,31.1940057496269,50.1282913203215,71.3574011594316,0.0721687836506678,38.8107064065215,29.1742710290404,5.07216878365067
19,2,36.8287129463211,34.9799590635577,5,3.46893807493449,1.34527365886683,0.911137528005279,17.8982479314335,43.1721171884247,61.833738362194,0.0721687836506678,36.9008817299718,35.0521278472084,5.07216878365067
19,3,31.8287076285355,38.6126645186576,5,0.0490112613153104,3.36515582502059,0.495476412112292,33.8955678247718,99.7560349512189,34.3287890241345,0.0721687836506678,31.9008764121861,38.6848333023082,5.07216878365067
19,4,25.6483945282799,38.6126555199527,5,4.21606669005255,2.38746098863431,2.44881900961723,21.0145637043552,81.1602580995323,93.602732668977,0.0721687836506678,25.7205633119306,38.6848243036033,5.07216878365067
19,5,20.6483987050566,34.9799558151081,5,4.61165998898138,3.11858206333721,0.966226652344352,51.015251976525,48.5651669898018,12.4774040660493,0.0721687836506678,20.7205674887073,35.0521245987588,5.07216878365067
19,6,18.738562090658,29.1021019454259,5,3.85477110336962,1.18222466320455,4.47945786896284,90.6364323265215,89.4447755567393,73.0585361505707,0.0721687836506678,18.8107308743087,29.1742707290766,5.07216878365067
19,7,20.6483919556932,23.2242659718061,5,0.213299279675244,0.885618772491583,0.495448248409073,62.8923938652318,13.7546594767065,64.6477432425814,0.0721687836506678,20.7205607393438,23.2964347554568,5.07216878365067
19,8,25.6483875379552,19.5915696824397,5,1.89093068525109,4.14821692848792,0.220827858813306,10.1533888812312,39.0004914445285,83.3151985669295,0.0721687836506678,25.7205563216059,19.6637384660904,5.07216878365067
19,9,31.8287234694477,19.5915673263264,5,3.52169812241684,3.83460833967632,2.78647577902381,39.0854752726355,92.7356224998125,39.8282228218775,0.0721687836506678,31.9008922530984,19.6637361099771,5.07216878365067
19,10,36.8287140734993,23.2242762282137,5,3.64756522752323,4.67239136559135,3.86247533593812,5.46166152236576,91.7493832416117,74.9822209360636,0.0721687836506678,36.9008828571499,23.2964450118644,5.07216878365067
20,1,38.7385453393513,31.6021070385388,5,4.17610255239065,2.46172552192469,1.40750779574245,71.5045013296177,50.3780785776156,58.6439614678918,0.0721687836491944,38.8107141230005,31.674275822188,5.07216878364919
20,2,36.8287179729512,37.4799617090851,5,1.6123019868113,3.47371616566305,1.15191533658732,85.6182292006288,48.9594338723354,67.5112416405115,0.0721687836491944,36.9008867566004,37.5521304927343,5.07216878364919
20,3,31.8287153140583,41.1126707566484,5,2.76130808429177,4.86366942539892,3.55564275590163,28.1507695118553,87.7048723385044,36.1022049194661,0.0721687836491944,31.9008840977075,41.1848395402976,5.07216878364919
